Lipid Name,Lipid Unique Identifier,Precursor m/z,Precursor Retention Time (sec),Identification Charge,LMP,HMP,cf,neutromers_to_extract,literature_n,Adduct,Adduct_cf
Cer_NS d18:1_23:0_al,Cer_NS d18:1_23:0_al_38.451,653.654702863143,2307.0510000000004,1,,,C41H81NO3,3.0,,M+NH4,C41H85N2O3
Cer_NS d18:1_23:0_al,Cer_NS d18:1_23:0_al_38.451,634.6363149631431,2307.0510000000004,1,,,C41H81NO3,3.0,,M+NH4-[H2O],C41H83N2O2
PC 14:0_22:6_al,PC 14:0_22:6_al_29.553,778.534680029825,1773.1926,1,,,C44H76NO8P,3.0,,M+H,C44H77NO8P
PC 14:0_22:6_al,PC 14:0_22:6_al_29.553,800.516624709825,1773.1926,1,,,C44H76NO8P,3.0,,M+Na,C44H76NO8PNa
PC 14:0_22:6_al,PC 14:0_22:6_al_29.553,760.524116729825,1773.1926,1,,,C44H76NO8P,3.0,,M+H-[H20],C44H75NO7P
PC 14:0_22:6_al,PC 14:0_22:6_al_29.553,782.5060614098251,1773.1926,1,,,C44H76NO8P,3.0,,M+Na-[H2O],C44H74NO7PNa
PC 14:0_22:6_al,PC 14:0_22:6_al_29.553,795.561227029825,1773.1926,1,,,C44H76NO8P,3.0,,M+NH4,C44H80N2O8P
PC 14:0_22:6_al,PC 14:0_22:6_al_29.553,776.5428391298251,1773.1926,1,,,C44H76NO8P,3.0,,M+NH4-[H2O],C44H78N2O7P
PE 16:0_18:1_al,PE 16:0_18:1_al_34.951,718.53789856974,2097.0876,1,,,C39H76NO8P,3.0,,M+H,C39H77NO8P
PE 16:0_18:1_al,PE 16:0_18:1_al_34.951,740.51984324974,2097.0876,1,,,C39H76NO8P,3.0,,M+Na,C39H76NO8PNa
PE 16:0_18:1_al,PE 16:0_18:1_al_34.951,700.52733526974,2097.0876,1,,,C39H76NO8P,3.0,,M+H-[H20],C39H75NO7P
PE 16:0_18:1_al,PE 16:0_18:1_al_34.951,722.5092799497401,2097.0876,1,,,C39H76NO8P,3.0,,M+Na-[H2O],C39H74NO7PNa
PE 16:0_18:1_al,PE 16:0_18:1_al_34.951,735.56444556974,2097.0876,1,,,C39H76NO8P,3.0,,M+NH4,C39H80N2O8P
PE 16:0_18:1_al,PE 16:0_18:1_al_34.951,716.5460576697401,2097.0876,1,,,C39H76NO8P,3.0,,M+NH4-[H2O],C39H78N2O7P
LPC 15:0/0:0_al,LPC 15:0/0:0_al_14.813,482.32379244061997,888.7614,1,,,C23H48NO7P,3.0,,M+H,C23H49NO7P
LPC 15:0/0:0_al,LPC 15:0/0:0_al_14.813,504.30573712062,888.7614,1,,,C23H48NO7P,3.0,,M+Na,C23H48NO7PNa
LPC 15:0/0:0_al,LPC 15:0/0:0_al_14.813,464.31322914061997,888.7614,1,,,C23H48NO7P,3.0,,M+H-[H20],C23H47NO6P
LPC 15:0/0:0_al,LPC 15:0/0:0_al_14.813,486.29517382062,888.7614,1,,,C23H48NO7P,3.0,,M+Na-[H2O],C23H46NO6PNa
LPC 15:0/0:0_al,LPC 15:0/0:0_al_14.813,499.35033944062,888.7614,1,,,C23H48NO7P,3.0,,M+NH4,C23H52N2O7P
LPC 15:0/0:0_al,LPC 15:0/0:0_al_14.813,480.33195154061997,888.7614,1,,,C23H48NO7P,3.0,,M+NH4-[H2O],C23H50N2O6P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.218,568.339579038476,913.0827,1,,,C30H50NO7P,3.0,,M+H,C30H51NO7P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.218,590.321523718476,913.0827,1,,,C30H50NO7P,3.0,,M+Na,C30H50NO7PNa
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.218,550.329015738476,913.0827,1,,,C30H50NO7P,3.0,,M+H-[H20],C30H49NO6P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.218,572.310960418476,913.0827,1,,,C30H50NO7P,3.0,,M+Na-[H2O],C30H48NO6PNa
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.218,585.366126038476,913.0827,1,,,C30H50NO7P,3.0,,M+NH4,C30H54N2O7P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.218,566.3477381384761,913.0827,1,,,C30H50NO7P,3.0,,M+NH4-[H2O],C30H52N2O6P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.068,568.339579038476,904.071,1,,,C30H50NO7P,3.0,,M+H,C30H51NO7P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.068,590.321523718476,904.071,1,,,C30H50NO7P,3.0,,M+Na,C30H50NO7PNa
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.068,550.329015738476,904.071,1,,,C30H50NO7P,3.0,,M+H-[H20],C30H49NO6P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.068,572.310960418476,904.071,1,,,C30H50NO7P,3.0,,M+Na-[H2O],C30H48NO6PNa
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.068,585.366126038476,904.071,1,,,C30H50NO7P,3.0,,M+NH4,C30H54N2O7P
LPC 22:6/0:0_al,LPC 22:6/0:0_al_15.068,566.3477381384761,904.071,1,,,C30H50NO7P,3.0,,M+NH4-[H2O],C30H52N2O6P
PE 18:0_20:3_al,PE 18:0_20:3_al_35.905,770.568648744229,2154.2954999999997,1,,,C43H80NO8P,3.0,,M+H,C43H81NO8P
PE 18:0_20:3_al,PE 18:0_20:3_al_35.905,792.550593424229,2154.2954999999997,1,,,C43H80NO8P,3.0,,M+Na,C43H80NO8PNa
PE 18:0_20:3_al,PE 18:0_20:3_al_35.905,752.5580854442289,2154.2954999999997,1,,,C43H80NO8P,3.0,,M+H-[H20],C43H79NO7P
PE 18:0_20:3_al,PE 18:0_20:3_al_35.905,774.540030124229,2154.2954999999997,1,,,C43H80NO8P,3.0,,M+Na-[H2O],C43H78NO7PNa
PE 18:0_20:3_al,PE 18:0_20:3_al_35.905,787.5951957442289,2154.2954999999997,1,,,C43H80NO8P,3.0,,M+NH4,C43H84N2O8P
PE 18:0_20:3_al,PE 18:0_20:3_al_35.905,768.576807844229,2154.2954999999997,1,,,C43H80NO8P,3.0,,M+NH4-[H2O],C43H82N2O7P
TG 18:0_18:2_18:2_al,TG 18:0_18:2_18:2_al_40.607,883.773926831445,2436.4176,1,,,C57H102O6,3.0,,M+H,C57H103O6
TG 18:0_18:2_18:2_al,TG 18:0_18:2_18:2_al_40.607,905.755871511445,2436.4176,1,,,C57H102O6,3.0,,M+Na,C57H102O6Na
TG 18:0_18:2_18:2_al,TG 18:0_18:2_18:2_al_40.607,865.763363531445,2436.4176,1,,,C57H102O6,3.0,,M+H-[H20],C57H101O5
TG 18:0_18:2_18:2_al,TG 18:0_18:2_18:2_al_40.607,887.745308211445,2436.4176,1,,,C57H102O6,3.0,,M+Na-[H2O],C57H100O5Na
TG 18:0_18:2_18:2_al,TG 18:0_18:2_18:2_al_40.607,900.800473831445,2436.4176,1,,,C57H102O6,3.0,,M+NH4,C57H106O6N
TG 18:0_18:2_18:2_al,TG 18:0_18:2_18:2_al_40.607,881.7820859314451,2436.4176,1,,,C57H102O6,3.0,,M+NH4-[H2O],C57H104O5N
DG 18:1_18:1_al,DG 18:1_18:1_al_37.392,621.5481959242021,2243.5129999999976,1,,,C39H72O5,3.0,,M+H,C39H73O5
DG 18:1_18:1_al,DG 18:1_18:1_al_37.392,643.5301406042021,2243.5129999999976,1,,,C39H72O5,3.0,,M+Na,C39H72O5Na
DG 18:1_18:1_al,DG 18:1_18:1_al_37.392,603.537632624202,2243.5129999999976,1,,,C39H72O5,3.0,,M+H-[H20],C39H71O4
DG 18:1_18:1_al,DG 18:1_18:1_al_37.392,625.5195773042021,2243.5129999999976,1,,,C39H72O5,3.0,,M+Na-[H2O],C39H70O4Na
DG 18:1_18:1_al,DG 18:1_18:1_al_37.392,638.574742924202,2243.5129999999976,1,,,C39H72O5,3.0,,M+NH4,C39H76O5N
DG 18:1_18:1_al,DG 18:1_18:1_al_37.392,619.5563550242022,2243.5129999999976,1,,,C39H72O5,3.0,,M+NH4-[H2O],C39H74O4N
DG 16:0_18:1_al,DG 16:0_18:1_al_37.314,595.529566682477,2238.851800000002,1,,,C37H70O5,3.0,,M+H,C37H71O5
DG 16:0_18:1_al,DG 16:0_18:1_al_37.314,617.511511362477,2238.851800000002,1,,,C37H70O5,3.0,,M+Na,C37H70O5Na
DG 16:0_18:1_al,DG 16:0_18:1_al_37.314,577.519003382477,2238.851800000002,1,,,C37H70O5,3.0,,M+H-[H20],C37H69O4
DG 16:0_18:1_al,DG 16:0_18:1_al_37.314,599.500948062477,2238.851800000002,1,,,C37H70O5,3.0,,M+Na-[H2O],C37H68O4Na
DG 16:0_18:1_al,DG 16:0_18:1_al_37.314,612.556113682477,2238.851800000002,1,,,C37H70O5,3.0,,M+NH4,C37H74O5N
DG 16:0_18:1_al,DG 16:0_18:1_al_37.314,593.5377257824771,2238.851800000002,1,,,C37H70O5,3.0,,M+NH4-[H2O],C37H72O4N
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.299,494.323717754317,797.9214000000001,1,,,C24H48NO7P,3.0,,M+H,C24H49NO7P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.299,516.305662434317,797.9214000000001,1,,,C24H48NO7P,3.0,,M+Na,C24H48NO7PNa
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.299,476.313154454317,797.9214000000001,1,,,C24H48NO7P,3.0,,M+H-[H20],C24H47NO6P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.299,498.295099134317,797.9214000000001,1,,,C24H48NO7P,3.0,,M+Na-[H2O],C24H46NO6PNa
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.299,511.35026475431704,797.9214000000001,1,,,C24H48NO7P,3.0,,M+NH4,C24H52N2O7P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.299,492.331876854317,797.9214000000001,1,,,C24H48NO7P,3.0,,M+NH4-[H2O],C24H50N2O6P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.036,494.323717754317,782.1534,1,,,C24H48NO7P,3.0,,M+H,C24H49NO7P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.036,516.305662434317,782.1534,1,,,C24H48NO7P,3.0,,M+Na,C24H48NO7PNa
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.036,476.313154454317,782.1534,1,,,C24H48NO7P,3.0,,M+H-[H20],C24H47NO6P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.036,498.295099134317,782.1534,1,,,C24H48NO7P,3.0,,M+Na-[H2O],C24H46NO6PNa
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.036,511.35026475431704,782.1534,1,,,C24H48NO7P,3.0,,M+NH4,C24H52N2O7P
LPC 16:1/0:0_al,LPC 16:1/0:0_al_13.036,492.331876854317,782.1534,1,,,C24H48NO7P,3.0,,M+NH4-[H2O],C24H50N2O6P
LPE 18:1_al,LPE 18:1_al_18.229,480.308654985941,1093.732000000002,1,,,C23H46NO7P,3.0,,M+H,C23H47NO7P
LPE 18:1_al,LPE 18:1_al_18.229,502.29059966594104,1093.732000000002,1,,,C23H46NO7P,3.0,,M+Na,C23H46NO7PNa
LPE 18:1_al,LPE 18:1_al_18.229,462.298091685941,1093.732000000002,1,,,C23H46NO7P,3.0,,M+H-[H20],C23H45NO6P
LPE 18:1_al,LPE 18:1_al_18.229,484.28003636594104,1093.732000000002,1,,,C23H46NO7P,3.0,,M+Na-[H2O],C23H44NO6PNa
LPE 18:1_al,LPE 18:1_al_18.229,497.33520198594107,1093.732000000002,1,,,C23H46NO7P,3.0,,M+NH4,C23H50N2O7P
LPE 18:1_al,LPE 18:1_al_18.229,478.316814085941,1093.732000000002,1,,,C23H46NO7P,3.0,,M+NH4-[H2O],C23H48N2O6P
LPE 18:1_al,LPE 18:1_al_17.688,480.308654985941,1061.275300000002,1,,,C23H46NO7P,3.0,,M+H,C23H47NO7P
LPE 18:1_al,LPE 18:1_al_17.688,502.29059966594104,1061.275300000002,1,,,C23H46NO7P,3.0,,M+Na,C23H46NO7PNa
LPE 18:1_al,LPE 18:1_al_17.688,462.298091685941,1061.275300000002,1,,,C23H46NO7P,3.0,,M+H-[H20],C23H45NO6P
LPE 18:1_al,LPE 18:1_al_17.688,484.28003636594104,1061.275300000002,1,,,C23H46NO7P,3.0,,M+Na-[H2O],C23H44NO6PNa
LPE 18:1_al,LPE 18:1_al_17.688,497.33520198594107,1061.275300000002,1,,,C23H46NO7P,3.0,,M+NH4,C23H50N2O7P
LPE 18:1_al,LPE 18:1_al_17.688,478.316814085941,1061.275300000002,1,,,C23H46NO7P,3.0,,M+NH4-[H2O],C23H48N2O6P
LPC 0:0/22:6_al,LPC 0:0/22:6_al_14.183,568.339024148716,851.004,1,,,C30H50NO7P,3.0,,M+H,C30H51NO7P
LPC 0:0/22:6_al,LPC 0:0/22:6_al_14.183,590.320968828716,851.004,1,,,C30H50NO7P,3.0,,M+Na,C30H50NO7PNa
LPC 0:0/22:6_al,LPC 0:0/22:6_al_14.183,550.328460848716,851.004,1,,,C30H50NO7P,3.0,,M+H-[H20],C30H49NO6P
LPC 0:0/22:6_al,LPC 0:0/22:6_al_14.183,572.310405528716,851.004,1,,,C30H50NO7P,3.0,,M+Na-[H2O],C30H48NO6PNa
LPC 0:0/22:6_al,LPC 0:0/22:6_al_14.183,585.365571148716,851.004,1,,,C30H50NO7P,3.0,,M+NH4,C30H54N2O7P
LPC 0:0/22:6_al,LPC 0:0/22:6_al_14.183,566.3471832487161,851.004,1,,,C30H50NO7P,3.0,,M+NH4-[H2O],C30H52N2O6P
PC 15:0_16:0_al,PC 15:0_16:0_al_33.197,720.5536565055561,1991.818999999998,1,,,C39H78NO8P,3.0,,M+H,C39H79NO8P
PC 15:0_16:0_al,PC 15:0_16:0_al_33.197,742.5356011855561,1991.818999999998,1,,,C39H78NO8P,3.0,,M+Na,C39H78NO8PNa
PC 15:0_16:0_al,PC 15:0_16:0_al_33.197,702.543093205556,1991.818999999998,1,,,C39H78NO8P,3.0,,M+H-[H20],C39H77NO7P
PC 15:0_16:0_al,PC 15:0_16:0_al_33.197,724.5250378855561,1991.818999999998,1,,,C39H78NO8P,3.0,,M+Na-[H2O],C39H76NO7PNa
PC 15:0_16:0_al,PC 15:0_16:0_al_33.197,737.580203505556,1991.818999999998,1,,,C39H78NO8P,3.0,,M+NH4,C39H82N2O8P
PC 15:0_16:0_al,PC 15:0_16:0_al_33.197,718.5618156055561,1991.818999999998,1,,,C39H78NO8P,3.0,,M+NH4-[H2O],C39H80N2O7P
TG 16:0_16:0_18:1_al,TG 16:0_16:0_18:1_al_40.676,833.758214213011,2440.553500000002,1,,,C53H100O6,3.0,,M+H,C53H101O6
TG 16:0_16:0_18:1_al,TG 16:0_16:0_18:1_al_40.676,855.740158893011,2440.553500000002,1,,,C53H100O6,3.0,,M+Na,C53H100O6Na
TG 16:0_16:0_18:1_al,TG 16:0_16:0_18:1_al_40.676,815.747650913011,2440.553500000002,1,,,C53H100O6,3.0,,M+H-[H20],C53H99O5
TG 16:0_16:0_18:1_al,TG 16:0_16:0_18:1_al_40.676,837.729595593011,2440.553500000002,1,,,C53H100O6,3.0,,M+Na-[H2O],C53H98O5Na
TG 16:0_16:0_18:1_al,TG 16:0_16:0_18:1_al_40.676,850.7847612130109,2440.553500000002,1,,,C53H100O6,3.0,,M+NH4,C53H104O6N
TG 16:0_16:0_18:1_al,TG 16:0_16:0_18:1_al_40.676,831.7663733130111,2440.553500000002,1,,,C53H100O6,3.0,,M+NH4-[H2O],C53H102O5N
DG 16:0_22:6_al,DG 16:0_22:6_al_35.674,641.513123077621,2140.4506000000024,1,,,C41H68O5,3.0,,M+H,C41H69O5
DG 16:0_22:6_al,DG 16:0_22:6_al_35.674,663.495067757621,2140.4506000000024,1,,,C41H68O5,3.0,,M+Na,C41H68O5Na
DG 16:0_22:6_al,DG 16:0_22:6_al_35.674,623.502559777621,2140.4506000000024,1,,,C41H68O5,3.0,,M+H-[H20],C41H67O4
DG 16:0_22:6_al,DG 16:0_22:6_al_35.674,645.484504457621,2140.4506000000024,1,,,C41H68O5,3.0,,M+Na-[H2O],C41H66O4Na
DG 16:0_22:6_al,DG 16:0_22:6_al_35.674,658.5396700776209,2140.4506000000024,1,,,C41H68O5,3.0,,M+NH4,C41H72O5N
DG 16:0_22:6_al,DG 16:0_22:6_al_35.674,639.5212821776211,2140.4506000000024,1,,,C41H68O5,3.0,,M+NH4-[H2O],C41H70O4N
PC 15:0_16:2_al,PC 15:0_16:2_al_33.252,716.522008188332,1995.1470000000002,1,,,C39H74NO8P,3.0,,M+H,C39H75NO8P
PC 15:0_16:2_al,PC 15:0_16:2_al_33.252,738.503952868332,1995.1470000000002,1,,,C39H74NO8P,3.0,,M+Na,C39H74NO8PNa
PC 15:0_16:2_al,PC 15:0_16:2_al_33.252,698.511444888332,1995.1470000000002,1,,,C39H74NO8P,3.0,,M+H-[H20],C39H73NO7P
PC 15:0_16:2_al,PC 15:0_16:2_al_33.252,720.4933895683321,1995.1470000000002,1,,,C39H74NO8P,3.0,,M+Na-[H2O],C39H72NO7PNa
PC 15:0_16:2_al,PC 15:0_16:2_al_33.252,733.548555188332,1995.1470000000002,1,,,C39H74NO8P,3.0,,M+NH4,C39H78N2O8P
PC 15:0_16:2_al,PC 15:0_16:2_al_33.252,714.5301672883321,1995.1470000000002,1,,,C39H74NO8P,3.0,,M+NH4-[H2O],C39H76N2O7P
LPC 18:2/0:0_al,LPC 18:2/0:0_al_15.535,520.3403360951121,932.074600000002,1,,,C26H50NO7P,3.0,,M+H,C26H51NO7P
LPC 18:2/0:0_al,LPC 18:2/0:0_al_15.535,542.3222807751121,932.074600000002,1,,,C26H50NO7P,3.0,,M+Na,C26H50NO7PNa
LPC 18:2/0:0_al,LPC 18:2/0:0_al_15.535,502.329772795112,932.074600000002,1,,,C26H50NO7P,3.0,,M+H-[H20],C26H49NO6P
LPC 18:2/0:0_al,LPC 18:2/0:0_al_15.535,524.3117174751121,932.074600000002,1,,,C26H50NO7P,3.0,,M+Na-[H2O],C26H48NO6PNa
LPC 18:2/0:0_al,LPC 18:2/0:0_al_15.535,537.366883095112,932.074600000002,1,,,C26H50NO7P,3.0,,M+NH4,C26H54N2O7P
LPC 18:2/0:0_al,LPC 18:2/0:0_al_15.535,518.3484951951122,932.074600000002,1,,,C26H50NO7P,3.0,,M+NH4-[H2O],C26H52N2O6P
PC 18:0_20:3_al,PC 18:0_20:3_al_35.245,812.615895767021,2114.694,1,,,C46H86NO8P,3.0,,M+H,C46H87NO8P
PC 18:0_20:3_al,PC 18:0_20:3_al_35.245,834.597840447021,2114.694,1,,,C46H86NO8P,3.0,,M+Na,C46H86NO8PNa
PC 18:0_20:3_al,PC 18:0_20:3_al_35.245,794.605332467021,2114.694,1,,,C46H86NO8P,3.0,,M+H-[H20],C46H85NO7P
PC 18:0_20:3_al,PC 18:0_20:3_al_35.245,816.587277147021,2114.694,1,,,C46H86NO8P,3.0,,M+Na-[H2O],C46H84NO7PNa
PC 18:0_20:3_al,PC 18:0_20:3_al_35.245,829.642442767021,2114.694,1,,,C46H86NO8P,3.0,,M+NH4,C46H90N2O8P
PC 18:0_20:3_al,PC 18:0_20:3_al_35.245,810.6240548670211,2114.694,1,,,C46H86NO8P,3.0,,M+NH4-[H2O],C46H88N2O7P
PC 18:0_20:3_al,PC 18:0_20:3_al_36.045,812.615895767021,2162.6748000000002,1,,,C46H86NO8P,3.0,,M+H,C46H87NO8P
PC 18:0_20:3_al,PC 18:0_20:3_al_36.045,834.597840447021,2162.6748000000002,1,,,C46H86NO8P,3.0,,M+Na,C46H86NO8PNa
PC 18:0_20:3_al,PC 18:0_20:3_al_36.045,794.605332467021,2162.6748000000002,1,,,C46H86NO8P,3.0,,M+H-[H20],C46H85NO7P
PC 18:0_20:3_al,PC 18:0_20:3_al_36.045,816.587277147021,2162.6748000000002,1,,,C46H86NO8P,3.0,,M+Na-[H2O],C46H84NO7PNa
PC 18:0_20:3_al,PC 18:0_20:3_al_36.045,829.642442767021,2162.6748000000002,1,,,C46H86NO8P,3.0,,M+NH4,C46H90N2O8P
PC 18:0_20:3_al,PC 18:0_20:3_al_36.045,810.6240548670211,2162.6748000000002,1,,,C46H86NO8P,3.0,,M+NH4-[H2O],C46H88N2O7P
HexCer_NS d18:1_24:1_al,HexCer_NS d18:1_24:1_al_38.061,810.6810605825971,2283.634900000002,1,,,C48H91NO8,3.0,,M+H,C48H92NO8
HexCer_NS d18:1_24:1_al,HexCer_NS d18:1_24:1_al_38.061,832.663005262597,2283.634900000002,1,,,C48H91NO8,3.0,,M+Na,C48H91NO8Na
HexCer_NS d18:1_24:1_al,HexCer_NS d18:1_24:1_al_38.061,792.670497282597,2283.634900000002,1,,,C48H91NO8,3.0,,M+H-[H20],C48H90NO7
HexCer_NS d18:1_24:1_al,HexCer_NS d18:1_24:1_al_38.061,814.6524419625971,2283.634900000002,1,,,C48H91NO8,3.0,,M+Na-[H2O],C48H89NO7Na
HexCer_NS d18:1_24:1_al,HexCer_NS d18:1_24:1_al_38.061,827.707607582597,2283.634900000002,1,,,C48H91NO8,3.0,,M+NH4,C48H95N2O8
HexCer_NS d18:1_24:1_al,HexCer_NS d18:1_24:1_al_38.061,808.6892196825971,2283.634900000002,1,,,C48H91NO8,3.0,,M+NH4-[H2O],C48H93N2O7
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.337,753.612896154527,2000.2237000000018,1,,,C41H73D7NO8P,3.0,,M+H,C41H74D7NO8P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.337,775.594840834527,2000.2237000000018,1,,,C41H73D7NO8P,3.0,,M+Na,C41H73D7NO8PNa
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.337,735.6023328545269,2000.2237000000018,1,,,C41H73D7NO8P,3.0,,M+H-[H20],C41H72D7NO7P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.337,757.584277534527,2000.2237000000018,1,,,C41H73D7NO8P,3.0,,M+Na-[H2O],C41H71D7NO7PNa
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.337,770.6394431545269,2000.2237000000018,1,,,C41H73D7NO8P,3.0,,M+NH4,C41H77D7N2O8P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.337,751.621055254527,2000.2237000000018,1,,,C41H73D7NO8P,3.0,,M+NH4-[H2O],C41H75D7N2O7P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.774,753.612896154527,2026.4616,1,,,C41H73D7NO8P,3.0,,M+H,C41H74D7NO8P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.774,775.594840834527,2026.4616,1,,,C41H73D7NO8P,3.0,,M+Na,C41H73D7NO8PNa
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.774,735.6023328545269,2026.4616,1,,,C41H73D7NO8P,3.0,,M+H-[H20],C41H72D7NO7P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.774,757.584277534527,2026.4616,1,,,C41H73D7NO8P,3.0,,M+Na-[H2O],C41H71D7NO7PNa
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.774,770.6394431545269,2026.4616,1,,,C41H73D7NO8P,3.0,,M+NH4,C41H77D7N2O8P
PC 15:0_18:1(d7)_al,PC 15:0_18:1(d7)_al_33.774,751.621055254527,2026.4616,1,,,C41H73D7NO8P,3.0,,M+NH4-[H2O],C41H75D7N2O7P
LPC 0:0/20:1_al,LPC 0:0/20:1_al_20.175,550.3868611622611,1210.525399999998,1,,,C28H56NO7P,3.0,,M+H,C28H57NO7P
LPC 0:0/20:1_al,LPC 0:0/20:1_al_20.175,572.368805842261,1210.525399999998,1,,,C28H56NO7P,3.0,,M+Na,C28H56NO7PNa
LPC 0:0/20:1_al,LPC 0:0/20:1_al_20.175,532.376297862261,1210.525399999998,1,,,C28H56NO7P,3.0,,M+H-[H20],C28H55NO6P
LPC 0:0/20:1_al,LPC 0:0/20:1_al_20.175,554.3582425422611,1210.525399999998,1,,,C28H56NO7P,3.0,,M+Na-[H2O],C28H54NO6PNa
LPC 0:0/20:1_al,LPC 0:0/20:1_al_20.175,567.413408162261,1210.525399999998,1,,,C28H56NO7P,3.0,,M+NH4,C28H60N2O7P
LPC 0:0/20:1_al,LPC 0:0/20:1_al_20.175,548.3950202622611,1210.525399999998,1,,,C28H56NO7P,3.0,,M+NH4-[H2O],C28H58N2O6P
PC 18:1_22:1_al,PC 18:1_22:1_al_37.310,842.662596940841,2238.596599999998,1,,,C48H92NO8P,3.0,,M+H,C48H93NO8P
PC 18:1_22:1_al,PC 18:1_22:1_al_37.310,864.644541620841,2238.596599999998,1,,,C48H92NO8P,3.0,,M+Na,C48H92NO8PNa
PC 18:1_22:1_al,PC 18:1_22:1_al_37.310,824.652033640841,2238.596599999998,1,,,C48H92NO8P,3.0,,M+H-[H20],C48H91NO7P
PC 18:1_22:1_al,PC 18:1_22:1_al_37.310,846.633978320841,2238.596599999998,1,,,C48H92NO8P,3.0,,M+Na-[H2O],C48H90NO7PNa
PC 18:1_22:1_al,PC 18:1_22:1_al_37.310,859.689143940841,2238.596599999998,1,,,C48H92NO8P,3.0,,M+NH4,C48H96N2O8P
PC 18:1_22:1_al,PC 18:1_22:1_al_37.310,840.6707560408411,2238.596599999998,1,,,C48H92NO8P,3.0,,M+NH4-[H2O],C48H94N2O7P
PC 20:1_22:6_al,PC 20:1_22:6_al_34.044,860.6157127091991,2042.6118,1,,,C50H86NO8P,3.0,,M+H,C50H87NO8P
PC 20:1_22:6_al,PC 20:1_22:6_al_34.044,882.5976573891991,2042.6118,1,,,C50H86NO8P,3.0,,M+Na,C50H86NO8PNa
PC 20:1_22:6_al,PC 20:1_22:6_al_34.044,842.605149409199,2042.6118,1,,,C50H86NO8P,3.0,,M+H-[H20],C50H85NO7P
PC 20:1_22:6_al,PC 20:1_22:6_al_34.044,864.5870940891991,2042.6118,1,,,C50H86NO8P,3.0,,M+Na-[H2O],C50H84NO7PNa
PC 20:1_22:6_al,PC 20:1_22:6_al_34.044,877.642259709199,2042.6118,1,,,C50H86NO8P,3.0,,M+NH4,C50H90N2O8P
PC 20:1_22:6_al,PC 20:1_22:6_al_34.044,858.6238718091992,2042.6118,1,,,C50H86NO8P,3.0,,M+NH4-[H2O],C50H88N2O7P
LPC 0:0/16:1_al,LPC 0:0/16:1_al_12.012,494.323528737678,720.7098,1,,,C24H48NO7P,3.0,,M+H,C24H49NO7P
LPC 0:0/16:1_al,LPC 0:0/16:1_al_12.012,516.305473417678,720.7098,1,,,C24H48NO7P,3.0,,M+Na,C24H48NO7PNa
LPC 0:0/16:1_al,LPC 0:0/16:1_al_12.012,476.312965437678,720.7098,1,,,C24H48NO7P,3.0,,M+H-[H20],C24H47NO6P
LPC 0:0/16:1_al,LPC 0:0/16:1_al_12.012,498.29491011767794,720.7098,1,,,C24H48NO7P,3.0,,M+Na-[H2O],C24H46NO6PNa
LPC 0:0/16:1_al,LPC 0:0/16:1_al_12.012,511.350075737678,720.7098,1,,,C24H48NO7P,3.0,,M+NH4,C24H52N2O7P
LPC 0:0/16:1_al,LPC 0:0/16:1_al_12.012,492.331687837678,720.7098,1,,,C24H48NO7P,3.0,,M+NH4-[H2O],C24H50N2O6P
LPE 18:0_al,LPE 18:0_al_21.307,482.323834230363,1278.4194,1,,,C23H48NO7P,3.0,,M+H,C23H49NO7P
LPE 18:0_al,LPE 18:0_al_21.307,504.305778910363,1278.4194,1,,,C23H48NO7P,3.0,,M+Na,C23H48NO7PNa
