Lipid Name	Lipid Unique Identifier	Precursor m/z	Precursor Retention Time (sec)	Precursor Drift Time (ms)	Precursor CCS	Identification Charge	LMP	HMP	cf	neutromers_to_extract	literature_n	Adduct	Adduct_cf	dt_x	id_index	mz	z	rt	dt_y	n_isos	mass	mzs	abundances	m-1_mz	m-1_abundance	m_end+1_mz	m_end+1_abundance	rt_min	rt_max	baseline_signal	signal_2_noise	mads	dt_list	num_scans_combined	id_path	mzml_path	summed_signal	Chromatography_Division_Scores	Chromatography_Division_Error	filename	updated	dt_min	dt_max
PC 34:0	PC 34:0_37.172_0.621	780.6334716	2230.32	37.245	289.2	1			C42H84NO8P	3		M+NH4	C42H88N2O8P	37.245	259	780.6334716	1	37.172	37.245	3	780.6334716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.621	767.578306	2230.32	37.245	289.2	1			C42H84NO8P	3		M+Na-[H2O]	C42H82NO7PNa	37.245	260	767.578306	1	37.172	37.245	3	767.578306	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.621	745.5963613	2230.32	37.245	289.2	1			C42H84NO8P	3		M+H-[H20]	C42H83NO7P	37.245	261	745.5963613	1	37.172	37.245	3	745.5963613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.621	785.5888693	2230.32	37.245	289.2	1			C42H84NO8P	3		M+Na	C42H84NO8PNa	37.245	262	785.5888693	1	37.172	37.245	3	785.5888693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.621	763.6069246	2230.32	37.245	289.2	1			C42H84NO8P	3		M+H	C42H85NO8P	37.245	263	763.6069246	1	37.172	37.245	3	763.6069246	(763.5969090878914, 764.6004832753505, 765.604716508963)	(1454057.5, 372347.5, 58841.5)	(762.5939939568584,)	(2884651.5,)	(766.632919348,)	(0.0,)	37.051466666667	37.343683333333	361.38374999999996	[4023.5829640928796, 1030.33824846856, 162.82276112304442]	[0.0, 0.0, 0.0]		10.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[15519945.0, 4019681.0, 635914.0]	OUCH		Out.tsv	True	36.574848	37.818072
PC 34:0	PC 34:0_37.173_0.627	780.6345716	2230.38	37.629	292.08	1			C42H84NO8P	3		M+NH4	C42H88N2O8P	37.629	270	780.6345716	1	37.173	37.629	3	780.6345716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.173_0.627	767.579406	2230.38	37.629	292.08	1			C42H84NO8P	3		M+Na-[H2O]	C42H82NO7PNa	37.629	272	767.579406	1	37.173	37.629	3	767.579406	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.173_0.627	745.5974613	2230.38	37.629	292.08	1			C42H84NO8P	3		M+H-[H20]	C42H83NO7P	37.629	273	745.5974613	1	37.173	37.629	3	745.5974613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.173_0.627	785.5899693	2230.38	37.629	292.08	1			C42H84NO8P	3		M+Na	C42H84NO8PNa	37.629	274	785.5899693	1	37.173	37.629	3	785.5899693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.173_0.627	763.6080246	2230.38	37.629	292.08	1			C42H84NO8P	3		M+H	C42H85NO8P	37.629	275	763.6080246	1	37.173	37.629	3	763.6080246	(763.5969090878914, 764.6004832753505, 765.604716508963)	(1454057.5, 372347.5, 58841.5)	(762.5939939568584,)	(2884651.5,)	(766.634019348,)	(0.0,)	37.051466666667	37.343683333333	361.38374999999996	[4023.5829640928796, 1030.33824846856, 162.82276112304442]	[0.0, 0.0, 0.0]		10.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[15519945.0, 4019681.0, 635914.0]	OUCH		Out.tsv	True	36.574848	37.818072
PC 35:4	PC 35:4_35.951_0.600	786.5877716	2157.06	36.016	279.97	1			C43H78NO8P	3		M+NH4	C43H82N2O8P	36.016	192	786.5877716	1	35.951	36.016	3	786.5877716	(786.5877716, 787.596436516, 788.6023670113502)	(247684.5, 107946.0, 36760.0)	(785.579106684,)	(304.5,)	(789.6028032333617,)	(4734.0,)	35.786	36.272533333333	119.534625		[0.0, 0.0, 0.0]		16.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[4280009.0, 1867293.0, 639454.0]	OUCH		Out.tsv	True	35.69256	37.136304
PC 35:4	PC 35:4_35.951_0.600	751.5506613	2157.06	36.016	279.97	1			C43H78NO8P	3		M+H-[H20]	C43H77NO7P	36.016	194	751.5506613	1	35.951	36.016	3	751.5506613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 35:4	PC 35:4_35.951_0.600	791.5431693	2157.06	36.016	279.97	1			C43H78NO8P	3		M+Na	C43H78NO8PNa	36.016	195	791.5431693	1	35.951	36.016	3	791.5431693	(791.5569371387559, 792.549510929232, 793.5524469428252)	(10365.0, 1150831.0, 575025.0)	(790.5552633402217,)	(22567.0,)	(794.5560171349708,)	(169865.0,)	35.688416666667	36.272533333333	124.5384		[0.0, 0.0, 0.0]		15.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[156480.0, 20584658.0, 10603689.0]	OUCH		Out.tsv	True	35.69256	37.136304
PC 35:4	PC 35:4_35.951_0.600	769.5612246	2157.06	36.016	279.97	1			C43H78NO8P	3		M+H	C43H79NO8P	36.016	196	769.5612246	1	35.951	36.016	3	769.5612246	(769.551502910444, 770.5565421579157, 771.5785544319999)	(12207.0, 2426.0, 0.0)	(768.5446836851512,)	(28171.0,)	(772.587219348,)	(0.0,)	35.688416666667	36.272533333333	130.09814999999998		[0.0, 0.0095978928969771, 0.0]		11.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[145176.0, 25353.0, 0.0]	OUCH		Out.tsv	True	35.69256	37.136304
PC 35:4	PC 35:4_35.951_0.600	767.5693837	2157.06	36.016	279.97	1			C43H78NO8P	3		M+NH4-[H2O]	C43H80N2O7P	36.016	197	767.5693837	1	35.951	36.016	3	767.5693837													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 35:4	PC 35:4_35.951_0.605	767.5694837	2157.06	36.328	282.31	1			C43H78NO8P	3		M+NH4-[H2O]	C43H80N2O7P	36.328	186	767.5694837	1	35.951	36.328	3	767.5694837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 35:4	PC 35:4_35.951_0.605	786.5878716	2157.06	36.328	282.31	1			C43H78NO8P	3		M+NH4	C43H82N2O8P	36.328	187	786.5878716	1	35.951	36.328	3	786.5878716	(786.593699575356, 787.5928612680157, 788.6023670113502)	(801042.5, 380751.5, 96279.5)	(785.5784472995999,)	(397.0,)	(789.6028032333617,)	(16703.0,)	35.786	36.272533333333	124.5384		[0.0, 0.0, 0.0]		16.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[13842161.0, 6586395.0, 1674804.0]	OUCH		Out.tsv	True	36.614952	37.69776
PC 35:4	PC 35:4_35.951_0.605	751.5507613	2157.06	36.328	282.31	1			C43H78NO8P	3		M+H-[H20]	C43H77NO7P	36.328	189	751.5507613	1	35.951	36.328	3	751.5507613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 35:4	PC 35:4_35.951_0.605	769.5613246	2157.06	36.328	282.31	1			C43H78NO8P	3		M+H	C43H79NO8P	36.328	190	769.5613246	1	35.951	36.328	3	769.5613246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 35:4	PC 35:4_35.951_0.605	791.5432693	2157.06	36.328	282.31	1			C43H78NO8P	3		M+Na	C43H78NO8PNa	36.328	191	791.5432693	1	35.951	36.328	3	791.5432693	(791.5569371387559, 792.549510929232, 793.560599132)	(7469.0, 396761.0, 198854.0)	(790.5552633402217,)	(16413.0,)	(794.5560171349708,)	(71342.0,)	35.688416666667	36.240116666667	155.673	[47.978776024101805, 2548.682173530413, 1277.38271890437]	[0.0, 0.0, 0.0]		15.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[120937.0, 7141641.0, 3875692.0]	OUCH		Out.tsv	True	36.614952	37.69776
PC 36:1	PC 36:1_37.262_0.626	789.6244246	2235.72	37.555	291.5	1			C44H86NO8P	3		M+H	C44H87NO8P	37.555	276	789.6244246	1	37.26199999999999	37.555	3	789.6244246	(789.6125193122974, 790.6135958750152, 791.641754432)	(2376950.5, 648520.0, 0.0)	(788.6120769382042,)	(4256948.0,)	(792.650419348,)	(1.5,)	37.083716666667	37.4406	348.04035		[0.0, 0.0, 0.0]		12.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[28128611.0, 7852221.0, 0.0]	OUCH		Out.tsv	True	36.935784	38.580048
PC 36:1	PC 36:1_37.262_0.626	811.6063693	2235.72	37.555	291.5	1			C44H86NO8P	3		M+Na	C44H86NO8PNa	37.555	277	811.6063693	1	37.26199999999999	37.555	3	811.6063693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:1	PC 36:1_37.262_0.626	771.6138613	2235.72	37.555	291.5	1			C44H86NO8P	3		M+H-[H20]	C44H85NO7P	37.555	278	771.6138613	1	37.26199999999999	37.555	3	771.6138613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:1	PC 36:1_37.262_0.626	793.595806	2235.72	37.555	291.5	1			C44H86NO8P	3		M+Na-[H2O]	C44H84NO7PNa	37.555	279	793.595806	1	37.26199999999999	37.555	3	793.595806	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:1	PC 36:1_37.262_0.626	806.6509716	2235.72	37.555	291.5	1			C44H86NO8P	3		M+NH4	C44H90N2O8P	37.555	280	806.6509716	1	37.26199999999999	37.555	3	806.6509716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:1	PC 36:1_37.262_0.626	787.6325837	2235.72	37.555	291.5	1			C44H86NO8P	3		M+NH4-[H2O]	C44H88N2O7P	37.555	281	787.6325837	1	37.26199999999999	37.555	3	787.6325837													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.142_0.629	802.6168716	2228.52	37.737	292.86	1			C44H82NO8P	3		M+NH4	C44H86N2O8P	37.737	246	802.6168716	1	37.142	37.737	3	802.6168716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.142_0.629	783.5984837	2228.52	37.737	292.86	1			C44H82NO8P	3		M+NH4-[H2O]	C44H84N2O7P	37.737	247	783.5984837	1	37.142	37.737	3	783.5984837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.142_0.629	789.561706	2228.52	37.737	292.86	1			C44H82NO8P	3		M+Na-[H2O]	C44H80NO7PNa	37.737	248	789.561706	1	37.142	37.737	3	789.561706	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.142_0.629	785.5903246	2228.52	37.737	292.86	1			C44H82NO8P	3		M+H	C44H83NO8P	37.737	249	785.5903246	1	37.142	37.737	3	785.5903246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.142_0.629	807.5722693	2228.52	37.737	292.86	1			C44H82NO8P	3		M+Na	C44H82NO8PNa	37.737	250	807.5722693	1	37.142	37.737	3	807.5722693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.142_0.629	767.5797613	2228.52	37.737	292.86	1			C44H82NO8P	3		M+H-[H20]	C44H81NO7P	37.737	251	767.5797613	1	37.142	37.737	3	767.5797613													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.144_0.623	785.5904246	2228.64	37.368	290.1	1			C44H82NO8P	3		M+H	C44H83NO8P	37.368	252	785.5904246	1	37.144	37.368	3	785.5904246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.144_0.623	807.5723693	2228.64	37.368	290.1	1			C44H82NO8P	3		M+Na	C44H82NO8PNa	37.368	253	807.5723693	1	37.144	37.368	3	807.5723693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.144_0.623	767.5798613	2228.64	37.368	290.1	1			C44H82NO8P	3		M+H-[H20]	C44H81NO7P	37.368	254	767.5798613	1	37.144	37.368	3	767.5798613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.144_0.623	789.561806	2228.64	37.368	290.1	1			C44H82NO8P	3		M+Na-[H2O]	C44H80NO7PNa	37.368	255	789.561806	1	37.144	37.368	3	789.561806	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.144_0.623	802.6169716	2228.64	37.368	290.1	1			C44H82NO8P	3		M+NH4	C44H86N2O8P	37.368	256	802.6169716	1	37.144	37.368	3	802.6169716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:3	PC 36:3_37.144_0.623	783.5985837	2228.64	37.368	290.1	1			C44H82NO8P	3		M+NH4-[H2O]	C44H84N2O7P	37.368	257	783.5985837	1	37.144	37.368	3	783.5985837													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:4	PC 36:4_33.066_0.607	765.5686613	1983.96	36.41	282.92	1			C44H80NO8P	3		M+H-[H20]	C44H79NO7P	36.41	87	765.5686613	1	33.066	36.41	3	765.5686613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:4	PC 36:4_33.066_0.607	805.5611693	1983.96	36.41	282.92	1			C44H80NO8P	3		M+Na	C44H80NO8PNa	36.41	88	805.5611693	1	33.066	36.41	3	805.5611693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:4	PC 36:4_33.066_0.607	783.5792246	1983.96	36.41	282.92	1			C44H80NO8P	3		M+H	C44H81NO8P	36.41	89	783.5792246	1	33.066	36.41	3	783.5792246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:4	PC 36:4_33.066_0.614	783.5792246	1983.96	36.863	286.31	1			C44H80NO8P	3		M+H	C44H81NO8P	36.863	82	783.5792246	1	33.066	36.863	3	783.5792246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:4	PC 36:4_33.066_0.614	805.5611693	1983.96	36.863	286.31	1			C44H80NO8P	3		M+Na	C44H80NO8PNa	36.863	83	805.5611693	1	33.066	36.863	3	805.5611693													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 36:4	PC 36:4_35.838_0.612	787.546506	2150.28	36.691	285.02	1			C44H80NO8P	3		M+Na-[H2O]	C44H78NO7PNa	36.691	175	787.546506	1	35.838	36.691	3	787.546506	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
